"NMD" "NMD_derived" "Longest" "APPRIS_imputed" "Pervasive_imputed" "Longest_length" "Percentage_seq_imputed" "Domain_INFO" "Domain_percentage_imputed" "MaxPerDomain_imputed" "number_of_100_damaged_imputed" "Domain_matched_imputed" "Site_INFO" "Site_percentage_imputed" "MaxPerSite_imputed" "number_of_100_damaged_Site_imputed" "Site_matched_imputed" "IImunity" "Antiviral" "ISG" "OMIMrecessive" "pRDG" "RVIS" "group"
"847" "1" "0" "1" "1" "1" "10254" "50.4681100058514" "0" "50.4681100058514" "100" "1" "1" "0" "50.4681100058514" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"848" "1" "0" "1" "1" "1" "10254" "45.6114686951434" "0" "45.6114686951434" "100" "1" "1" "0" "45.6114686951434" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"849" "1" "0" "1" "1" "1" "10254" "44.9580651453091" "0" "44.9580651453091" "100" "1" "1" "0" "44.9580651453091" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"850" "1" "0" "1" "1" "1" "10254" "44.9580651453091" "0" "44.9580651453091" "100" "1" "1" "0" "44.9580651453091" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"851" "1" "0" "1" "1" "1" "10254" "44.8605422274234" "0" "44.8605422274234" "100" "1" "1" "0" "44.8605422274234" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"852" "1" "0" "1" "1" "1" "10254" "44.6167349327092" "0" "44.6167349327092" "100" "1" "1" "0" "44.6167349327092" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"853" "1" "0" "1" "1" "1" "10254" "44.597230349132" "0" "44.597230349132" "100" "1" "1" "0" "44.597230349132" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"854" "1" "0" "1" "1" "1" "10254" "43.622001170275" "0" "43.622001170275" "100" "1" "1" "0" "43.622001170275" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"855" "1" "0" "1" "1" "1" "10254" "42.3834601131266" "0" "42.3834601131266" "100" "1" "1" "0" "42.3834601131266" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"856" "1" "0" "1" "1" "1" "10254" "41.6910473961381" "0" "41.6910473961381" "100" "1" "1" "0" "41.6910473961381" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"857" "1" "0" "1" "1" "1" "10254" "41.1351667641896" "0" "41.1351667641896" "100" "1" "1" "0" "41.1351667641896" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"858" "1" "0" "1" "1" "1" "10254" "39.4870294519212" "0" "39.4870294519212" "100" "1" "1" "0" "39.4870294519212" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"859" "1" "0" "1" "1" "1" "10254" "36.7466354593329" "0" "36.7466354593329" "100" "1" "1" "0" "36.7466354593329" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"860" "1" "0" "1" "1" "1" "10254" "35.7811585722645" "0" "35.7811585722645" "100" "1" "1" "0" "35.7811585722645" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"861" "1" "0" "1" "1" "1" "10254" "35.2057733567388" "0" "35.2057733567388" "100" "1" "1" "0" "35.2057733567388" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"862" "1" "0" "1" "1" "1" "10254" "32.2118197776477" "0" "32.2118197776477" "100" "1" "1" "0" "32.2118197776477" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"863" "1" "0" "1" "1" "1" "10254" "32.1435537351278" "0" "32.1435537351278" "100" "1" "1" "0" "32.1435537351278" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"864" "1" "0" "1" "1" "1" "10254" "30.4466549639165" "0" "30.4466549639165" "100" "1" "1" "0" "30.4466549639165" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"865" "1" "0" "1" "1" "1" "10254" "29.2276184903452" "0" "29.2276184903452" "100" "1" "1" "0" "29.2276184903452" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"866" "1" "0" "1" "1" "1" "10254" "27.0626097132826" "0" "27.0626097132826" "100" "1" "1" "0" "27.0626097132826" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"867" "1" "0" "1" "1" "1" "10254" "24.3514725960601" "0" "24.3514725960601" "100" "1" "1" "0" "24.3514725960601" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"868" "1" "0" "1" "1" "1" "10254" "23.3859957089916" "0" "23.3859957089916" "100" "1" "1" "0" "23.3859957089916" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"869" "1" "0" "1" "1" "1" "10254" "22.3522527794032" "0" "22.3522527794032" "100" "1" "1" "0" "22.3522527794032" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"870" "1" "0" "1" "1" "1" "10254" "22.2449775697289" "0" "22.2449775697289" "100" "1" "1" "0" "22.2449775697289" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"871" "1" "0" "1" "1" "1" "10254" "19.8556660815292" "0" "19.8556660815292" "100" "1" "1" "0" "19.8556660815292" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"872" "1" "0" "1" "1" "1" "10254" "16.3253364540667" "0" "16.3253364540667" "100" "1" "1" "0" "16.3253364540667" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"873" "1" "0" "1" "1" "1" "10254" "15.389116442364" "0" "15.389116442364" "100" "1" "1" "0" "15.389116442364" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"874" "1" "0" "1" "1" "1" "10254" "15.2135751901697" "0" "15.2135751901697" "100" "1" "1" "0" "15.2135751901697" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"875" "1" "0" "1" "1" "1" "10254" "14.4821533060269" "0" "14.4821533060269" "100" "1" "1" "0" "14.4821533060269" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"876" "1" "0" "1" "1" "1" "10254" "13.8287497561927" "0" "13.8287497561927" "100" "1" "1" "0" "13.8287497561927" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"877" "1" "0" "1" "1" "1" "10254" "13.8092451726156" "0" "13.8092451726156" "100" "1" "1" "0" "13.8092451726156" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"878" "1" "0" "1" "1" "1" "10254" "13.5166764189585" "0" "13.5166764189585" "100" "1" "1" "0" "13.5166764189585" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"879" "1" "0" "1" "1" "1" "10254" "12.89252974449" "0" "12.89252974449" "100" "1" "1" "0" "12.89252974449" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"880" "1" "0" "1" "1" "1" "10254" "12.5414472401014" "0" "12.5414472401014" "100" "1" "1" "0" "12.5414472401014" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"881" "1" "0" "1" "1" "1" "10254" "11.4979520187244" "0" "11.4979520187244" "100" "1" "1" "0" "11.4979520187244" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"882" "1" "0" "1" "1" "1" "10254" "11.0005851375073" "0" "11.0005851375073" "100" "1" "1" "0" "11.0005851375073" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"883" "1" "0" "1" "1" "1" "10254" "10.327677004096" "0" "10.327677004096" "100" "1" "1" "0" "10.327677004096" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"884" "1" "0" "1" "1" "1" "10254" "9.37195240881607" "0" "9.37195240881607" "100" "1" "1" "0" "9.37195240881607" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"885" "1" "0" "1" "1" "1" "10254" "9.37195240881607" "0" "9.37195240881607" "100" "1" "1" "0" "9.37195240881607" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"886" "1" "0" "1" "1" "1" "10254" "8.53325531499902" "0" "8.53325531499902" "100" "1" "1" "0" "8.53325531499902" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"887" "1" "0" "1" "1" "1" "10254" "8.51375073142188" "0" "8.51375073142188" "100" "1" "1" "0" "8.51375073142188" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"888" "1" "0" "1" "1" "1" "10254" "7.13867758923347" "0" "7.13867758923347" "100" "1" "1" "0" "7.13867758923347" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"889" "1" "0" "1" "1" "1" "10254" "6.65106299980495" "0" "6.65106299980495" "100" "1" "1" "0" "6.65106299980495" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"890" "0" "0" "1" "1" "1" "10254" "6.39750341330213" "0" "6.39750341330213" "100" "1" "1" "0" "6.39750341330213" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"891" "0" "0" "1" "1" "1" "10254" "3.22800858201677" "0" "3.22800858201677" "100" "1" "1" "0" "3.22800858201677" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_stop"
"892" "1" "0" "1" "1" "1" "816" "80.1470588235294" "1" "100" "100" "1" "0" "0" "80.1470588235294" "100" "1" "0" "0" "0" "0" "0" "0.113589712" "NaN" "Pathogenic_stop"
"893" "1" "0" "1" "1" "1" "1401" "37.2591006423983" "1" "100" "100" "4" "0" "0" "37.2591006423983" "100" "1" "0" "0" "0" "0" "0" "0.18474854" "-0.778825328" "Pathogenic_stop"
"894" "1" "0" "1" "1" "1" "1401" "56.8165596002855" "1" "100" "100" "4" "0" "0" "56.8165596002855" "100" "1" "0" "0" "0" "0" "0" "0.18474854" "-0.778825328" "Pathogenic_stop"
"895" "1" "0" "1" "1" "1" "903" "40.8637873754153" "1" "40.5498281786942" "100" "1" "1" "0" "40.8637873754153" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.082802743" "Pathogenic_stop"
"896" "0" "0" "1" "1" "1" "903" "8.97009966777409" "1" "7.56013745704467" "24.4444444444444" "0" "1" "0" "8.97009966777409" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.082802743" "Pathogenic_stop"
"897" "1" "0" "1" "1" "1" "2784" "52.1551724137931" "1" "52.1598272138229" "100" "3" "1" "1" "68.4210526315789" "100" "13" "0" "1" "0" "0" "1" "0.969826512" "-0.690637458" "Pathogenic_stop"
"898" "1" "0" "1" "1" "1" "2784" "49.7844827586207" "1" "49.7840172786177" "100" "3" "1" "1" "68.4210526315789" "100" "13" "0" "1" "0" "0" "1" "0.969826512" "-0.690637458" "Pathogenic_stop"
"899" "1" "0" "1" "1" "1" "2784" "40.1939655172414" "1" "40.1727861771058" "100" "3" "1" "1" "68.4210526315789" "100" "13" "0" "1" "0" "0" "1" "0.969826512" "-0.690637458" "Pathogenic_stop"
"900" "0" "0" "1" "1" "1" "1032" "55.2325581395349" "1" "50.6802721088435" "51.6014234875445" "0" "1" "1" "100" "100" "1" "0" "0" "0" "0" "1" "NaN" "0.016664174" "Pathogenic_stop"
"901" "1" "0" "1" "1" "1" "2784" "34.7341954022989" "1" "34.7012239020878" "100" "3" "1" "1" "63.1578947368421" "100" "12" "0" "1" "0" "0" "1" "0.969826512" "-0.690637458" "Pathogenic_stop"
"902" "1" "0" "1" "1" "1" "2784" "15.301724137931" "1" "15.2267818574514" "88.125" "0" "1" "1" "57.8947368421053" "100" "11" "0" "1" "0" "0" "1" "0.969826512" "-0.690637458" "Pathogenic_stop"
"903" "1" "0" "1" "1" "1" "4395" "79.2036405005688" "1" "100" "100" "18" "1" "1" "100" "100" "9" "0" "0" "0" "0" "0" "0.636044072" "-0.3363152" "Pathogenic_stop"
"904" "1" "0" "1" "1" "1" "4395" "80.3412969283277" "1" "100" "100" "18" "1" "1" "100" "100" "9" "0" "0" "0" "0" "0" "0.636044072" "-0.3363152" "Pathogenic_stop"
"905" "1" "0" "1" "1" "1" "1221" "81.6543816543817" "1" "98.9087301587302" "98.9087301587302" "0" "1" "0" "81.6543816543817" "100" "1" "0" "0" "0" "0" "0" "0.165801198" "0.062575634" "Pathogenic_stop"
"906" "0" "0" "1" "1" "1" "1221" "13.7592137592138" "1" "16.6666666666667" "16.6666666666667" "0" "1" "0" "13.7592137592138" "100" "1" "0" "0" "0" "0" "0" "0.165801198" "0.062575634" "Pathogenic_stop"
"907" "1" "0" "1" "1" "1" "1596" "42.9864253393665" "1" "100" "100" "8" "0" "1" "100" "100" "7" "0" "0" "0" "0" "1" "0.729371752" "0.308721233" "Pathogenic_stop"
"908" "1" "0" "1" "1" "1" "1665" "58.018018018018" "1" "58.018018018018" "100" "1" "1" "0" "58.018018018018" "100" "1" "0" "0" "0" "0" "1" "NaN" "0.020302773" "Pathogenic_stop"
"909" "1" "0" "1" "1" "1" "867" "92.0415224913495" "1" "91.958041958042" "100" "2" "1" "0" "92.0415224913495" "100" "1" "0" "0" "0" "0" "1" "NaN" "0.593509966" "Pathogenic_stop"
"910" "1" "0" "1" "1" "1" "867" "80.2768166089965" "1" "80.0699300699301" "100" "1" "1" "0" "80.2768166089965" "100" "1" "0" "0" "0" "0" "1" "NaN" "0.593509966" "Pathogenic_stop"
"911" "1" "0" "1" "1" "1" "3858" "94.9974079834111" "1" "100" "100" "3" "0" "0" "94.9974079834111" "100" "1" "0" "0" "0" "0" "1" "0.182306059" "1.298854499" "Pathogenic_stop"
"912" "1" "0" "1" "1" "1" "3858" "28.0974598237429" "1" "0.836320191158901" "1.67865707434053" "0" "1" "0" "28.0974598237429" "100" "1" "0" "0" "0" "0" "1" "0.182306059" "1.298854499" "Pathogenic_stop"
"913" "1" "0" "1" "1" "1" "1533" "19.9608610567515" "1" "100" "100" "1" "0" "0" "19.9608610567515" "100" "1" "0" "0" "0" "0" "0" "0.162776668" "-0.710864321" "Pathogenic_stop"
"914" "1" "0" "1" "1" "1" "1533" "52.7071102413568" "1" "100" "100" "1" "0" "0" "52.7071102413568" "100" "1" "0" "0" "0" "0" "0" "0.162776668" "-0.710864321" "Pathogenic_stop"
"915" "0.5" "0" "1" "1" "1" "1353" "38.1374722838138" "0" "38.1374722838138" "100" "1" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.107395318" "0.018483465" "Pathogenic_stop"
"916" "0.5" "0" "1" "1" "1" "1353" "40.1330376940133" "0" "40.1330376940133" "100" "1" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.107395318" "0.018483465" "Pathogenic_stop"
"917" "0.5" "0" "1" "1" "1" "1353" "40.5764966740577" "0" "40.5764966740577" "100" "1" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.107395318" "0.018483465" "Pathogenic_stop"
"918" "0" "0" "1" "1" "1" "2451" "7.09914320685435" "1" "4.16666666666667" "29" "0" "1" "0" "7.09914320685435" "100" "1" "0" "0" "0" "0" "1" "0.475811609" "-0.055147466" "Pathogenic_stop"
"919" "1" "0" "1" "1" "1" "2451" "28.8861689106487" "1" "100" "100" "5" "0" "0" "28.8861689106487" "100" "1" "0" "0" "0" "0" "1" "0.475811609" "-0.055147466" "Pathogenic_stop"
"920" "0" "0" "1" "1" "1" "1467" "57.5323790047716" "1" "65.0793650793651" "100" "1" "1" "1" "70.8771929824561" "70.8771929824561" "0" "1" "0" "0" "0" "0" "0.696015349" "-0.251530012" "Pathogenic_stop"
"921" "0" "0" "1" "1" "1" "1467" "47.9209270620314" "1" "20.3174603174603" "21.7687074829932" "0" "1" "1" "21.4035087719298" "21.4035087719298" "0" "1" "0" "0" "0" "0" "0.696015349" "-0.251530012" "Pathogenic_stop"
"922" "0" "0" "1" "1" "1" "1467" "37.0824812542604" "0" "37.0824812542604" "100" "1" "1" "0" "37.0824812542604" "100" "1" "0" "0" "0" "0" "0" "0.696015349" "-0.251530012" "Pathogenic_stop"
"923" "0" "0" "1" "1" "1" "1467" "18.26857532379" "0" "18.26857532379" "100" "1" "1" "0" "18.26857532379" "100" "1" "0" "0" "0" "0" "0" "0.696015349" "-0.251530012" "Pathogenic_stop"
"924" "1" "0" "1" "1" "1" "477" "74.2138364779874" "1" "59.8039215686275" "59.8039215686275" "0" "1" "0" "74.2138364779874" "100" "1" "0" "0" "0" "0" "1" "NaN" "-0.361761279" "Pathogenic_stop"
"925" "1" "0" "1" "1" "1" "951" "95.8990536277603" "1" "100" "100" "6" "0" "1" "100" "100" "10" "0" "1" "0" "0" "0" "0.926126603" "-0.271755481" "Pathogenic_stop"
"926" "1" "0" "1" "1" "1" "951" "96.7402733964248" "1" "100" "100" "6" "0" "1" "100" "100" "10" "0" "1" "0" "0" "0" "0.926126603" "-0.271755481" "Pathogenic_stop"
"927" "0" "0" "1" "1" "1" "1203" "41.2398921832884" "1" "5.88235294117647" "7.69230769230769" "0" "1" "1" "3.33333333333333" "3.33333333333333" "0" "1" "0" "0" "0" "0" "0.522820612" "NaN" "Pathogenic_stop"
"928" "0" "0" "1" "1" "1" "1203" "53.099730458221" "1" "57.6470588235294" "100" "3" "1" "1" "76.6666666666667" "76.6666666666667" "0" "1" "0" "0" "0" "0" "0.522820612" "NaN" "Pathogenic_stop"
"929" "1" "0" "1" "1" "1" "1023" "66.8621700879765" "1" "15.3846153846154" "32.7868852459016" "0" "1" "0" "66.8621700879765" "100" "1" "0" "0" "0" "0" "0" "0.240499491" "0.060756528" "Pathogenic_stop"
"930" "1" "0" "1" "1" "1" "6144" "64.6809895833333" "1" "34.804753820034" "100" "4" "0" "0" "64.6809895833333" "100" "1" "0" "0" "0" "0" "0" "0.162644068" "1.11512027" "Pathogenic_stop"
"931" "0" "0" "1" "1" "1" "1341" "24.2356450410142" "1" "24.2356450410142" "27.0018621973929" "0" "1" "0" "24.2356450410142" "100" "1" "0" "0" "0" "0" "1" "NaN" "0.084621747" "Pathogenic_stop"
"932" "1" "0" "1" "1" "1" "2511" "99.1238550378335" "1" "100" "100" "1" "0" "1" "100" "100" "5" "0" "0" "0" "0" "0" "NaN" "NaN" "Pathogenic_stop"
"933" "1" "0" "1" "1" "1" "1389" "27.8617710583153" "1" "100" "100" "1" "0" "0" "27.8617710583153" "100" "1" "0" "0" "0" "0" "1" "0.158878683" "0.018483465" "Pathogenic_stop"
"934" "1" "0" "1" "1" "1" "2541" "53.0106257378985" "1" "100" "100" "2" "0" "1" "100" "100" "1" "0" "0" "0" "0" "1" "0.42342728" "0.205769367" "Pathogenic_stop"
"935" "0" "0" "1" "1" "1" "1224" "51.7156862745098" "1" "51.7156862745098" "100" "3" "1" "0" "51.7156862745098" "100" "1" "0" "0" "0" "0" "0" "0.931240267" "0.327131069" "Pathogenic_stop"
"936" "1" "0" "1" "1" "1" "750" "81.2" "1" "100" "100" "4" "0" "1" "100" "100" "5" "0" "1" "0" "1" "1" "0.756613836" "-0.09720619" "Pathogenic_stop"
"937" "0" "0" "1" "1" "1" "891" "35.2941176470588" "1" "100" "100" "3" "1" "0" "35.2941176470588" "100" "1" "0" "0" "0" "0" "0" "0.343753461" "-0.383807564" "Pathogenic_stop"
"938" "0" "0" "1" "1" "1" "891" "38.1776239907728" "1" "100" "100" "3" "1" "0" "38.1776239907728" "100" "1" "0" "0" "0" "0" "0" "0.343753461" "-0.383807564" "Pathogenic_stop"
"939" "1" "0" "1" "1" "1" "6984" "17.8755264389331" "1" "100" "100" "7" "1" "1" "100" "100" "6" "0" "0" "0" "0" "0" "0.330196276" "-2.640400656" "Pathogenic_stop"
"940" "1" "0" "1" "1" "1" "948" "60.126582278481" "1" "64" "100" "4" "1" "1" "22.2222222222222" "100" "2" "0" "0" "0" "0" "1" "0.18182229" "-0.646543901" "Pathogenic_stop"
"941" "1" "0" "1" "1" "1" "948" "40.5063291139241" "1" "39.2" "100" "3" "1" "1" "11.1111111111111" "100" "1" "0" "0" "0" "0" "1" "0.18182229" "-0.646543901" "Pathogenic_stop"
"942" "1" "0" "1" "1" "1" "7617" "28.8302481291847" "0" "28.8302481291847" "100" "1" "1" "0" "28.8302481291847" "100" "1" "0" "0" "0" "0" "1" "0.10527872" "-0.274087418" "Pathogenic_stop"
"943" "1" "0" "1" "1" "1" "7617" "80.6222922410398" "0" "80.6222922410398" "100" "1" "1" "0" "80.6222922410398" "100" "1" "0" "0" "0" "0" "1" "0.10527872" "-0.274087418" "Pathogenic_stop"
"944" "1" "0" "1" "1" "1" "1305" "45.0574712643678" "1" "54.8895899053628" "100" "4" "1" "0" "45.0574712643678" "100" "1" "0" "0" "0" "0" "0" "0.130856509" "0.020302773" "Pathogenic_stop"
"945" "1" "0" "1" "1" "1" "1404" "65.5982905982906" "1" "70.8333333333333" "100" "5" "1" "0" "65.5982905982906" "100" "1" "0" "0" "0" "0" "1" "0.220021434" "0.709197509" "Pathogenic_stop"
"946" "0" "0" "1" "1" "1" "453" "3.97350993377483" "1" "100" "100" "2" "0" "0" "3.97350993377483" "100" "1" "0" "0" "0" "0" "0" "0.220858067" "0.281220278" "Pathogenic_stop"
"947" "1" "0" "1" "1" "1" "453" "22.5165562913907" "1" "100" "100" "2" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.220858067" "0.281220278" "Pathogenic_stop"
"948" "1" "0" "1" "1" "1" "453" "69.0949227373068" "1" "100" "100" "2" "0" "1" "100" "100" "3" "0" "0" "0" "0" "0" "0.220858067" "0.281220278" "Pathogenic_stop"
"949" "1" "0" "1" "1" "1" "453" "70.8609271523179" "1" "100" "100" "2" "0" "1" "100" "100" "3" "0" "0" "0" "0" "0" "0.220858067" "0.281220278" "Pathogenic_stop"
"950" "1" "0" "1" "1" "1" "5463" "11.1477210323998" "1" "100" "100" "10" "0" "0" "11.1477210323998" "100" "1" "0" "1" "0" "0" "1" "0.091478008" "-1.545648077" "Pathogenic_stop"
"951" "1" "0" "1" "1" "1" "5463" "69.9615595826469" "1" "100" "100" "79" "0" "0" "69.9615595826469" "100" "1" "0" "1" "0" "0" "1" "0.091478008" "-1.545648077" "Pathogenic_stop"
"952" "1" "0" "1" "1" "1" "5463" "93.9593629873696" "1" "100" "100" "83" "0" "0" "93.9593629873696" "100" "1" "0" "1" "0" "0" "1" "0.091478008" "-1.545648077" "Pathogenic_stop"
"953" "1" "0" "1" "1" "1" "1053" "48.1481481481481" "1" "49.5081967213115" "49.5081967213115" "0" "1" "0" "48.1481481481481" "100" "1" "0" "0" "0" "0" "0" "0.177571742" "-0.271755481" "Pathogenic_stop"
"954" "1" "0" "1" "1" "1" "1578" "70.0887198986058" "1" "79.7814207650273" "82.4302134646962" "0" "1" "0" "70.0887198986058" "100" "1" "0" "0" "0" "0" "0" "0.147295268" "0.352813824" "Pathogenic_stop"
"955" "1" "0" "1" "1" "1" "2250" "13.7777777777778" "1" "100" "100" "1" "0" "0" "13.7777777777778" "100" "1" "0" "0" "0" "0" "0" "0.190071303" "-0.929520514" "Pathogenic_stop"
"956" "1" "0" "1" "1" "1" "2250" "15.0666666666667" "1" "100" "100" "1" "0" "0" "15.0666666666667" "100" "1" "0" "0" "0" "0" "0" "0.190071303" "-0.929520514" "Pathogenic_stop"
"957" "1" "0" "1" "1" "1" "1479" "41.1764705882353" "1" "100" "100" "1" "0" "0" "41.1764705882353" "100" "1" "0" "0" "0" "0" "0" "NaN" "-0.402212257" "Pathogenic_stop"
"958" "1" "0" "1" "1" "1" "1479" "55.578093306288" "1" "100" "100" "1" "0" "0" "55.578093306288" "100" "1" "0" "0" "0" "0" "0" "NaN" "-0.402212257" "Pathogenic_stop"
"959" "1" "0" "1" "1" "1" "1479" "63.894523326572" "1" "100" "100" "1" "0" "0" "63.894523326572" "100" "1" "0" "0" "0" "0" "0" "NaN" "-0.402212257" "Pathogenic_stop"
"960" "0" "0" "1" "1" "1" "2292" "57.7225130890052" "1" "58.3333333333333" "100" "35" "1" "0" "57.7225130890052" "100" "1" "0" "0" "0" "0" "0" "0.356813529" "0.005534202" "Pathogenic_stop"
"961" "1" "0" "1" "1" "1" "2055" "43.9416058394161" "0" "43.9416058394161" "100" "1" "1" "0" "43.9416058394161" "100" "1" "0" "0" "0" "0" "0" "0.449053857" "0.846940207" "Pathogenic_stop"
"962" "0" "0" "1" "1" "1" "1797" "34.2237061769616" "1" "6.9377990430622" "6.9377990430622" "0" "1" "0" "34.2237061769616" "100" "1" "0" "0" "0" "0" "0" "0.123557282" "1.13538281" "Pathogenic_stop"
"963" "0" "0" "1" "1" "1" "1344" "12.9464285714286" "0" "12.9464285714286" "100" "1" "1" "0" "12.9464285714286" "100" "1" "0" "0" "0" "0" "1" "0.174554455" "-0.580403979" "Pathogenic_stop"
"964" "1" "0" "1" "1" "1" "5937" "86.7104598281961" "1" "100" "100" "1" "0" "1" "100" "100" "4" "0" "0" "0" "0" "1" "0.108772431" "0.310359953" "Pathogenic_stop"
"965" "1" "0" "1" "1" "1" "5766" "50.9365244536941" "1" "100" "100" "4" "0" "1" "100" "100" "7" "0" "1" "0" "0" "0" "0.494852875" "-1.521247944" "Pathogenic_stop"
"966" "1" "0" "1" "1" "1" "5766" "71.7481789802289" "1" "100" "100" "6" "1" "1" "100" "100" "7" "0" "1" "0" "0" "0" "0.494852875" "-1.521247944" "Pathogenic_stop"
"967" "1" "0" "1" "1" "1" "5766" "73.8813735691988" "1" "100" "100" "7" "0" "1" "100" "100" "7" "0" "1" "0" "0" "0" "0.494852875" "-1.521247944" "Pathogenic_stop"
